[DEBUG] 2020-10-20 11:12:13.109 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-10-20 11:12:13.123 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-10-20 11:12:13.129 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-10-20 11:12:13.210 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-10-20 11:12:13.212 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-10-20 11:12:13.429 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-10-20 11:12:13.782 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-10-20 11:12:13.809 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-10-20 11:12:13.811 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-10-20 11:12:13.881 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@5ff2b8ca
[DEBUG] 2020-10-20 11:12:13.882 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@5fe7f967
[DEBUG] 2020-10-20 11:12:13.882 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@5fe7f967
[DEBUG] 2020-10-20 11:12:13.882 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@5e8cda75
[DEBUG] 2020-10-20 11:12:13.882 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@5e8cda75
[DEBUG] 2020-10-20 11:12:13.883 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@6fd12c5
[DEBUG] 2020-10-20 11:12:13.883 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@4c2fb9dd
[DEBUG] 2020-10-20 11:12:13.883 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@41522537
[DEBUG] 2020-10-20 11:12:13.887 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@41522537
[DEBUG] 2020-10-20 11:12:13.887 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@42c28305
[DEBUG] 2020-10-20 11:12:13.887 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@42c28305
[DEBUG] 2020-10-20 11:12:13.889 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@59901c4d
[DEBUG] 2020-10-20 11:12:13.889 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@59901c4d
[DEBUG] 2020-10-20 11:12:13.895 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@47af099e
[DEBUG] 2020-10-20 11:12:13.895 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@47af099e
[DEBUG] 2020-10-20 11:12:13.896 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@77eb5790
[DEBUG] 2020-10-20 11:12:13.896 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@77eb5790
[DEBUG] 2020-10-20 11:12:13.897 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@7487b142
[DEBUG] 2020-10-20 11:12:13.897 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@7487b142
[DEBUG] 2020-10-20 11:12:13.898 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@4d8286c4
[DEBUG] 2020-10-20 11:12:13.898 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@4d8286c4
[DEBUG] 2020-10-20 11:12:13.902 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@7a7cc52c
[DEBUG] 2020-10-20 11:12:13.905 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@7a7cc52c
[DEBUG] 2020-10-20 11:12:13.906 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@53a9fcfd
[DEBUG] 2020-10-20 11:12:13.906 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@53a9fcfd
[DEBUG] 2020-10-20 11:12:13.906 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@a518813
[DEBUG] 2020-10-20 11:12:13.907 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@a518813
[DEBUG] 2020-10-20 11:12:13.907 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@4fc142ec
[DEBUG] 2020-10-20 11:12:13.908 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@4fc142ec
[DEBUG] 2020-10-20 11:12:13.908 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@67a3bd51
[DEBUG] 2020-10-20 11:12:13.908 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@67a3bd51
[DEBUG] 2020-10-20 11:12:13.908 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@67a3bd51
[DEBUG] 2020-10-20 11:12:13.909 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@a18649a
[DEBUG] 2020-10-20 11:12:13.909 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@7158daf2
[DEBUG] 2020-10-20 11:12:13.912 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@7158daf2
[DEBUG] 2020-10-20 11:12:13.912 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@7158daf2
[DEBUG] 2020-10-20 11:12:13.913 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@12d1f1d4
[DEBUG] 2020-10-20 11:12:13.914 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@3ee69ad8
[DEBUG] 2020-10-20 11:12:13.915 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@3ee69ad8
[DEBUG] 2020-10-20 11:12:13.919 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@7fd8c559
[DEBUG] 2020-10-20 11:12:13.919 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@7fd8c559
[DEBUG] 2020-10-20 11:12:13.920 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@772861aa
[DEBUG] 2020-10-20 11:12:13.920 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@772861aa
[DEBUG] 2020-10-20 11:12:13.920 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@10bea4
[DEBUG] 2020-10-20 11:12:13.920 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@10bea4
[DEBUG] 2020-10-20 11:12:13.921 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@3a543f31
[DEBUG] 2020-10-20 11:12:13.921 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@3a543f31
[DEBUG] 2020-10-20 11:12:13.921 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@7efe7b87
[DEBUG] 2020-10-20 11:12:13.922 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@19382338
[DEBUG] 2020-10-20 11:12:13.922 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@19382338
[DEBUG] 2020-10-20 11:12:13.922 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@19382338
[DEBUG] 2020-10-20 11:12:13.923 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@718dbd79
[DEBUG] 2020-10-20 11:12:13.923 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@718dbd79
[DEBUG] 2020-10-20 11:12:13.923 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@718dbd79
[DEBUG] 2020-10-20 11:12:13.923 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@6b3f6585
[DEBUG] 2020-10-20 11:12:13.924 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@45e1aa48
[DEBUG] 2020-10-20 11:12:13.925 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@4c18621b
[DEBUG] 2020-10-20 11:12:13.925 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@4c18621b
[DEBUG] 2020-10-20 11:12:13.925 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@4c18621b
[DEBUG] 2020-10-20 11:12:13.925 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@27df0f3d
[DEBUG] 2020-10-20 11:12:13.927 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@27df0f3d
[DEBUG] 2020-10-20 11:12:13.927 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@27df0f3d
[DEBUG] 2020-10-20 11:12:13.927 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@474c9131
[DEBUG] 2020-10-20 11:12:13.927 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@1fde0371
[DEBUG] 2020-10-20 11:12:13.928 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@615e3f51
[DEBUG] 2020-10-20 11:12:13.928 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@615e3f51
[DEBUG] 2020-10-20 11:12:13.928 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@44a6a68e
[DEBUG] 2020-10-20 11:12:13.929 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@2f66f0d0
[DEBUG] 2020-10-20 11:12:13.929 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@2f66f0d0
[DEBUG] 2020-10-20 11:12:13.930 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@1640190a
[DEBUG] 2020-10-20 11:12:13.930 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@1640190a
[DEBUG] 2020-10-20 11:12:13.930 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@36c0d0bd
[DEBUG] 2020-10-20 11:12:13.930 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@859ea42
[DEBUG] 2020-10-20 11:12:13.938 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@73d3e555
[DEBUG] 2020-10-20 11:12:13.943 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@3f685162
[DEBUG] 2020-10-20 11:12:13.944 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@3f685162
[DEBUG] 2020-10-20 11:12:13.944 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@1f3165e7
[DEBUG] 2020-10-20 11:12:13.944 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@2ec3633f
[DEBUG] 2020-10-20 11:12:13.944 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@1d5d5621
[DEBUG] 2020-10-20 11:12:13.944 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@13275d8
[DEBUG] 2020-10-20 11:12:13.944 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@15b82644
[DEBUG] 2020-10-20 11:12:13.944 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@20576557
[DEBUG] 2020-10-20 11:12:13.944 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@574cd322
[DEBUG] 2020-10-20 11:12:13.944 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@45c2e0a6
[DEBUG] 2020-10-20 11:12:13.977 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2020-10-20 11:12:13.982 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2020-10-20 11:12:13.984 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-10-20 11:12:13.984 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-10-20 11:12:13.984 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2020-10-20 11:12:13.985 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2020-10-20 11:12:13.985 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2020-10-20 11:12:13.986 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-10-20 11:12:13.989 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2020-10-20 11:12:13.990 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2020-10-20 11:12:13.990 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2020-10-20 11:12:13.990 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2020-10-20 11:12:13.990 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-10-20 11:12:13.991 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2020-10-20 11:12:13.999 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/hotel_test
[INFO ] 2020-10-20 11:12:13.999 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2020-10-20 11:12:13.999 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2020-10-20 11:12:14.152 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2020-10-20 11:12:14.307 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.22
      major : 8
      minor : 0
[DEBUG] 2020-10-20 11:12:14.313 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2020-10-20 11:12:14.313 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2020-10-20 11:12:14.357 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2020-10-20 11:12:14.374 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2020-10-20 11:12:14.405 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2020-10-20 11:12:14.462 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2020-10-20 11:12:14.467 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@6fbb4061] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@63d5874f]
[DEBUG] 2020-10-20 11:12:14.523 [main] AnnotationBinder - Binding entity from annotated class: hote.entity.User
[DEBUG] 2020-10-20 11:12:14.542 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2020-10-20 11:12:14.548 [main] EntityBinder - Import with entity name User
[DEBUG] 2020-10-20 11:12:14.559 [main] EntityBinder - Bind entity hote.entity.User on table user
[DEBUG] 2020-10-20 11:12:14.583 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-10-20 11:12:14.585 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2020-10-20 11:12:14.587 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [hote.entity.User:id]
[DEBUG] 2020-10-20 11:12:14.591 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2020-10-20 11:12:14.592 [main] PropertyBinder - Building property id
[DEBUG] 2020-10-20 11:12:14.597 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2020-10-20 11:12:14.597 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=first_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-10-20 11:12:14.602 [main] PropertyBinder - MetadataSourceProcessor property first_name with lazy=false
[DEBUG] 2020-10-20 11:12:14.603 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [hote.entity.User:first_name]
[DEBUG] 2020-10-20 11:12:14.603 [main] SimpleValueBinder - building SimpleValue for first_name
[DEBUG] 2020-10-20 11:12:14.603 [main] PropertyBinder - Building property first_name
[DEBUG] 2020-10-20 11:12:14.604 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=last_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-10-20 11:12:14.604 [main] PropertyBinder - MetadataSourceProcessor property last_name with lazy=false
[DEBUG] 2020-10-20 11:12:14.604 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [hote.entity.User:last_name]
[DEBUG] 2020-10-20 11:12:14.604 [main] SimpleValueBinder - building SimpleValue for last_name
[DEBUG] 2020-10-20 11:12:14.604 [main] PropertyBinder - Building property last_name
[DEBUG] 2020-10-20 11:12:14.605 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2020-10-20 11:12:14.605 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=orders, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-10-20 11:12:14.606 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=null, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-10-20 11:12:14.615 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=element, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-10-20 11:12:14.617 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=orders_KEY, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-10-20 11:12:14.618 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='orders_KEY', referencedColumn='null', mappedBy='null'}
[DEBUG] 2020-10-20 11:12:14.619 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2020-10-20 11:12:14.619 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2020-10-20 11:12:14.620 [main] CollectionBinder - Collection role: hote.entity.User.orders
[DEBUG] 2020-10-20 11:12:14.627 [main] PropertyBinder - Building property orders
[DEBUG] 2020-10-20 11:12:14.628 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=user_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-10-20 11:12:14.628 [main] PropertyBinder - MetadataSourceProcessor property user_name with lazy=false
[DEBUG] 2020-10-20 11:12:14.628 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [hote.entity.User:user_name]
[DEBUG] 2020-10-20 11:12:14.628 [main] SimpleValueBinder - building SimpleValue for user_name
[DEBUG] 2020-10-20 11:12:14.628 [main] PropertyBinder - Building property user_name
[DEBUG] 2020-10-20 11:12:14.629 [main] AnnotationBinder - Binding entity from annotated class: hote.entity.Order
